發生年度,發生月,發生日,發生時-Hours,發生分,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,肇因碼-個別,個人肇逃否,職業,座標-X,座標-Y
114,05,20,10,47,10文山區,文山區萬壽路(南往北B73288054電桿旁）,0,0,1,1,B03,8,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,12,1,20,3,10,7,1,7,1,1,8,1,8,19,1,21,121.5882921,24.9847409
114,05,20,10,54,06松山區,松山區塔悠路81號,0,0,2,1,B13,8,6,5,50,14,9,1,5,4,5,13,2,1,3,4,5,2,17,1,36,3,10,3,4,7,6,1,8,2,5,108,1,22,121.5704403,25.0518118
114,05,20,10,58,04大安區,大安區基隆路2段132巷與基隆路2段144巷口,0,0,1,1,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,35,2,9,3,4,7,9,1,10,1,11,72,1,22,121.5560703,25.0282867
114,05,20,11,15,08士林區,士林區芝玉路1段193號,0,0,1,1,C03,8,6,5,30,11,9,1,5,4,5,13,4,4,10,5,5,2,13,2,46,2,9,6,4,7,9,1,10,2,11,16,1,21,121.5337468,25.1073526
114,05,20,11,23,03中山區,中山區民權東路2段與吉林路口,0,0,1,1,B03,7,7,5,50,4,1,1,5,4,5,13,4,4,10,5,5,2,17,1,68,3,10,7,1,7,6,1,8,2,5,9,1,21,121.5303147,25.062795
114,05,20,11,40,09北投區,北投區西安街2段與致遠三路55巷口,0,0,1,1,C03,8,6,5,50,4,2,1,5,4,5,13,2,1,1,4,5,2,12,1,62,2,7,5,1,7,8,1,10,1,14,100,1,21,121.5086326,25.1201849
114,05,20,11,42,10文山區,文山區保儀路155號前,0,0,2,1,F02,8,6,5,30,14,9,1,5,4,5,13,4,4,9,5,5,2,11,1,68,2,8,4,1,7,9,8,20,1,14,118,1,21,121.5663907,24.9842228
114,05,20,11,46,03中山區,中山區民權東路1段與新生北路2段口,0,0,1,1,C03,7,6,5,50,14,9,1,5,4,5,13,1,1,5,4,5,2,13,1,20,3,10,5,4,7,9,1,10,1,12,108,1,21,121.5285793,25.0622665
114,05,20,12,05,05中正區,中正區中華路1段與長沙街1段口,0,0,2,1,B01,8,6,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,16,1,43,3,10,7,1,7,6,1,4,2,6,9,1,21,121.5080166,25.0404194
114,05,20,13,40,03中山區,中山區南京東路2段67號,0,0,1,1,B01,8,7,5,40,14,9,1,5,4,5,13,4,4,10,5,5,2,17,1,68,3,10,7,1,7,1,1,4,11,17,19,1,21,121.5304298,25.05183438
114,05,20,13,55,09北投區,北投區大業路與大同街口,0,0,1,1,C03,7,5,8,50,4,2,1,5,4,5,13,1,1,5,4,5,2,17,1,35,3,10,3,4,7,5,1,10,2,11,71,1,21,121.4990959,25.1369489
114,05,20,14,37,04大安區,大安區大安路1段與大安路1段176巷口,0,0,1,1,B03,8,5,5,30,4,1,1,5,4,5,13,4,4,9,4,5,1,15,1,35,3,10,3,4,7,9,1,8,1,5,72,1,21,121.5460713,25.0364504
114,05,20,14,51,04大安區,大安區延吉街131巷50弄1號對面125號停車格,0,0,1,1,B03,8,5,5,30,14,9,1,5,4,5,13,4,4,1,5,5,2,17,2,51,3,10,3,4,7,5,1,8,1,15,80,1,21,121.5552359,25.0435384
114,05,20,14,54,02萬華區,萬華區青年路168巷51弄與青年路168巷口,0,0,1,1,B02,7,7,5,30,4,2,1,5,4,5,13,4,4,9,5,5,2,2,1,68,3,10,3,4,7,9,1,4,1,2,108,1,22,121.5012511,25.0195932
114,05,20,14,55,11南港區,南港區三重路19-11號,0,0,1,1,B13,7,6,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,12,1,49,3,10,3,4,7,7,1,8,1,15,100,1,21,121.614225,25.0585052
114,05,20,15,39,07信義區,信義區松山路與松德路口口,0,0,1,1,B03,8,6,5,50,5,1,1,5,4,5,13,2,1,1,4,5,2,17,1,72,3,10,3,4,7,6,1,8,9,2,74,1,21,121.5777379,25.0395894
114,05,20,16,02,12內湖區,內湖區內湖路1段411巷與港華街口口,0,0,1,1,B03,7,7,5,30,4,1,1,5,4,5,13,2,1,4,5,5,2,16,1,49,3,10,7,1,7,5,1,8,1,1,8,1,21,121.5718966,25.0839609
114,05,20,16,18,08士林區,士林區承德路5段與文林路587巷口,0,0,2,1,B01,8,6,5,60,4,2,1,5,4,5,13,2,1,1,4,4,1,17,1,54,2,9,2,1,7,15,1,4,9,1,44,1,21,121.5134765,25.0979406
114,05,20,16,18,11南港區,南港區南港路1段360號,0,0,2,1,C03,7,6,5,0,19,20,4,5,4,5,13,4,4,10,5,5,2,9,2,57,2,9,5,1,7,3,1,10,1,11,18,1,21,121.6067785,25.0544602
114,05,20,17,01,10文山區,文山區指南路2段與萬壽路口,0,0,1,1,B02,8,5,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,3,1,43,3,10,3,4,7,5,1,8,2,1,70,1,22,121.5761783,24.9876352
114,05,20,18,08,03中山區,中山區林森北路530號,0,0,1,1,C03,7,5,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,12,2,46,2,9,6,4,7,8,3,18,1,14,100,1,22,121.5256316,25.06204406
114,05,20,18,18,10文山區,文山區北新橋南往北0708833號燈桿,0,0,1,1,C03,8,6,5,50,8,9,1,5,4,5,13,4,4,1,4,5,2,12,1,31,2,9,6,1,7,8,1,10,1,12,100,1,21,121.5396698,24.9896818
114,05,20,18,24,08士林區,士林區延平北路7段106巷與延平北路7段口,0,0,1,1,F01,7,5,5,50,3,1,1,5,4,5,13,4,4,10,5,5,2,15,1,17,2,8,5,1,7,1,8,20,1,14,19,1,21,121.4973474,25.09669046
114,05,20,18,36,10文山區,文山區興隆路2段94號,0,0,1,1,B03,7,5,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,16,1,31,3,10,7,1,7,6,1,8,2,5,9,1,21,121.5494147,25.0006367
114,05,20,18,45,03中山區,中山區龍江路與龍江路106巷口,0,0,1,1,B03,7,6,5,50,4,1,1,5,4,5,13,4,4,5,5,5,2,16,1,55,3,10,7,1,7,5,1,8,1,1,74,1,22,121.5404655,25.0528135
114,05,20,18,50,03中山區,中山區八德路2段與渭水路口,0,0,1,1,F01,8,5,5,50,3,1,1,5,4,5,13,2,1,5,2,5,1,17,2,39,2,9,4,1,7,1,8,20,1,12,42,1,21,121.5353611,25.0455356
114,05,20,19,05,03中山區,中山區市民大道2段5巷與市民大道2段口,0,0,2,1,C03,7,5,5,40,3,2,1,5,4,5,13,4,4,1,4,5,1,17,2,60,2,9,5,1,7,9,1,10,1,11,44,1,21,121.5215727,25.04819137
114,05,20,19,06,03中山區,中山區民生東路3段與復興北路口,0,0,1,1,B02,8,5,5,50,4,1,1,5,4,5,13,4,4,7,2,5,2,17,1,51,3,10,7,1,7,9,1,8,1,1,108,1,21,121.5438173,25.0576894
114,05,20,19,15,05中正區,中正區貴陽街1段與延平南路口,0,0,2,1,C03,7,5,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,16,2,35,2,8,6,1,7,11,1,10,2,12,10,1,21,121.5088122,25.0390887
114,05,20,19,23,08士林區,士林區中山北路6段與德行東路口,0,0,1,1,B03,8,5,5,50,4,1,1,5,4,5,13,1,1,5,5,5,2,17,1,51,3,10,3,4,7,6,1,8,1,8,9,1,21,121.5250663,25.1065686
114,05,20,19,33,07信義區,信義區吳興街220巷37弄與吳興街190巷口,0,0,1,1,F01,7,5,5,30,3,2,1,5,4,5,13,4,4,10,5,5,2,17,1,18,3,10,4,1,7,1,8,20,1,11,19,1,21,121.5616198,25.0277501
114,05,20,19,58,09北投區,北投區育仁路103號,0,0,2,1,C03,8,5,5,30,14,9,1,5,4,5,13,4,4,9,5,5,2,16,1,24,2,9,6,1,7,5,1,10,1,12,8,1,22,121.4997962,25.1350652
114,05,20,20,11,09北投區,北投區吉利街與吉利街123巷口,0,0,1,1,B03,8,5,5,50,14,9,1,5,4,5,13,1,1,10,5,5,2,13,1,46,3,10,7,1,7,9,1,8,1,1,16,1,21,121.5064823,25.1187293
114,05,20,20,19,06松山區,松山區南京東路4段與健康路口口,0,0,4,1,A02,7,5,5,40,4,1,1,5,4,5,13,1,1,1,4,4,2,23,1,49,3,10,7,1,7,9,1,2,2,8,108,1,21,121.5520051,25.0517856
114,05,20,20,45,07信義區,信義區福德街與福德街193巷口,0,0,2,1,C03,7,5,5,30,3,1,1,5,4,5,13,2,1,8,3,5,2,17,2,36,2,9,3,4,7,15,1,10,1,11,118,1,21,121.5843317,25.0383561
114,05,20,20,50,12內湖區,內湖區民權東路6段109號與成功路2段口引道,0,0,1,1,B01,7,5,5,50,3,2,1,5,4,5,13,4,4,1,4,5,2,16,1,38,3,10,7,1,7,6,1,4,1,5,9,1,21,121.5915411,25.0690279
114,05,20,21,04,08士林區,士林區延平北路6段與社中街口,0,0,1,1,C03,8,5,5,50,5,1,1,5,4,5,13,1,1,1,1,4,1,17,1,45,2,9,5,1,7,5,1,10,1,14,83,1,21,121.5011555,25.0903964
114,05,20,22,00,02萬華區,萬華區桂林路與康定路口,0,0,2,1,C03,8,5,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,17,1,60,2,9,6,1,7,5,1,10,1,11,8,1,21,121.5017089,25.03828518
114,05,20,22,17,05中正區,中正區杭州南路2段與金華街口,0,0,1,1,B02,7,5,5,50,4,1,1,5,4,5,13,1,1,5,4,5,2,17,1,19,3,10,7,1,7,11,1,8,1,8,10,1,22,121.522212,25.0308207
114,05,20,23,05,04大安區,大安區大安路1段與大安路1段75巷口,0,0,2,1,C03,8,5,5,50,4,1,1,5,4,5,13,4,4,9,4,5,1,15,1,30,2,7,3,4,7,9,1,10,1,11,99,1,21,121.5462059,25.0421142
114,05,21,01,00,10文山區,文山區新光路2段（19號大客車專用停車格）,0,0,1,1,B03,7,5,5,50,11,9,1,5,4,5,13,4,4,5,5,5,2,17,1,40,2,9,3,4,7,9,1,8,9,4,42,1,22,121.5867235,24.9995986
114,05,21,05,10,09北投區,北投區大度路167號前機車優先道,0,0,2,1,C03,8,6,5,50,14,12,1,5,4,5,13,1,1,1,4,1,1,17,1,36,2,9,5,1,7,6,1,10,1,13,9,1,21,121.4917641,25.1214468
114,05,21,07,24,01大同區,大同區錦西街51號,0,0,1,1,C03,7,6,5,50,14,9,1,5,4,5,13,4,4,7,5,5,2,17,2,33,2,8,6,1,7,5,1,10,2,11,8,1,21,121.5164877,25.0599899
114,05,21,07,31,02萬華區,萬華區忠孝西路2段與西寧南路口,0,0,1,1,C03,7,7,5,50,4,1,1,5,4,5,13,1,1,1,5,5,2,17,1,58,2,9,5,1,7,6,3,18,1,11,9,1,21,121.5075833,25.0484874
114,05,21,07,36,04大安區,大安區和平東路2段94號,0,0,2,1,C03,8,5,5,50,14,9,1,5,4,5,13,2,1,8,3,5,1,12,2,63,2,9,5,1,7,15,3,18,1,12,100,1,21,121.5405139,25.0251211
114,05,21,07,45,01大同區,大同區承德路2段與民權西路口,0,0,2,1,C03,8,5,5,50,4,4,1,5,4,5,13,1,1,1,4,5,2,12,2,58,2,8,5,1,7,9,1,10,1,12,108,1,21,121.5178947,25.0628237
114,05,21,07,45,06松山區,松山區撫遠街400巷2號,0,0,1,1,B02,7,7,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,6,1,56,3,10,7,1,7,9,1,8,9,5,44,1,26,121.5654718,25.0649109
114,05,21,07,54,10文山區,文山區開元街48號,0,0,1,1,C03,8,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,12,2,41,2,8,5,1,7,1,1,10,1,14,19,1,21,121.5701119,24.9891534
114,05,21,08,05,03中山區,中山區復興北路與民權東路3段口,0,0,1,1,B03,8,6,5,50,4,2,1,5,4,5,13,4,4,1,5,5,2,12,1,55,3,10,7,1,7,9,1,8,1,2,108,1,22,121.5439297,25.0623702
114,05,21,08,05,04大安區,大安區樂業街與樂業街108巷口,0,0,1,1,F02,8,6,5,50,3,1,1,5,4,5,13,4,4,4,3,5,2,16,2,32,2,9,4,4,7,5,8,20,2,14,8,1,21,121.5516986,25.0211895
114,05,21,08,05,10文山區,文山區萬樂街與萬和街口,0,0,1,1,B03,6,6,5,40,3,1,1,4,4,5,13,4,4,10,5,5,1,15,1,33,3,10,7,1,7,9,1,8,1,1,72,1,21,121.5690494,24.9994031
114,05,21,08,11,08士林區,士林區承德路4段344號,0,0,2,1,C03,8,7,5,40,14,7,1,5,4,5,13,4,4,1,5,5,2,17,1,36,2,7,6,1,7,7,1,10,2,14,100,1,21,121.5173952,25.09025079
114,05,21,08,11,07信義區,信義區松勤街107號,0,0,1,1,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,16,1,18,2,9,5,4,7,4,1,10,1,12,108,1,21,121.5658222,25.0319472
114,05,21,08,15,12內湖區,內湖區潭美街215號,0,0,2,1,C03,7,6,5,40,3,1,1,5,4,5,13,2,1,5,5,5,2,17,2,38,4,11,5,4,7,6,1,10,9,17,9,1,21,121.5849747,25.0558971
114,05,21,08,27,04大安區,大安區東豐街與仁愛路4段8巷口,0,0,1,1,B03,8,6,5,30,3,2,1,5,4,3,13,4,4,5,4,5,2,17,1,51,3,10,3,4,7,5,1,8,1,17,72,1,21,121.5443933,25.0360719
114,05,21,09,00,08士林區,士林區中山北路5段65號北往南捷運燈具編號R150019號,0,0,1,1,C03,7,7,5,50,14,9,1,5,4,5,13,4,4,1,4,5,1,17,1,18,2,7,5,1,7,7,1,10,2,11,108,1,21,121.5253574,25.08469349
114,05,21,09,03,05中正區,中正區汀州路2段與重慶南路3段口,0,0,1,1,B03,7,7,5,50,4,1,1,5,4,5,13,1,1,5,5,5,2,17,2,65,3,10,7,1,7,6,1,8,1,2,9,1,22,121.5164634,25.0257066
114,05,21,09,10,10文山區,文山區萬芳路與萬芳路105巷口,0,0,1,1,B03,8,6,5,50,5,4,1,5,4,5,13,2,1,5,4,5,2,13,2,42,3,10,7,1,7,9,1,8,1,1,16,1,21,121.5623624,24.9974235
114,05,21,09,17,02萬華區,萬華區莒光路217號,0,0,1,1,C03,7,7,5,50,14,9,1,5,4,5,13,4,4,10,5,5,2,17,1,18,2,9,5,1,7,9,1,10,1,11,108,1,21,121.5014145,25.0311229
114,05,21,09,35,03中山區,中山區民族東路78號,0,0,1,1,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,13,2,48,3,10,5,1,7,9,1,11,1,11,16,1,22,121.5276343,25.06796213
114,05,21,09,46,05中正區,中正區重慶南路1段與寶慶路口,0,0,3,1,B02,8,5,5,50,4,1,1,5,4,5,13,1,1,9,4,5,2,17,1,65,2,9,7,1,7,9,1,4,2,5,81,1,21,121.5131021,25.0410437
114,05,21,09,50,01大同區,大同區西寧北路南向北（第0802443號燈桿處）,0,0,1,1,B03,8,6,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,12,1,84,3,10,7,1,7,9,1,8,2,2,44,1,21,121.507872,25.0493759
114,05,21,10,22,04大安區,大安區師大路與師大路117巷口,0,0,2,1,C03,8,7,5,50,4,1,1,5,4,5,13,4,4,4,3,5,2,16,2,46,2,9,6,1,7,9,1,10,1,12,14,1,21,121.5283474,25.0221656
114,05,21,11,19,04大安區,大安區信義路4段265巷與仁愛路4段300巷35弄口,0,0,1,1,B01,7,6,5,30,14,9,1,5,4,5,13,4,4,5,5,5,2,17,1,63,3,10,3,4,7,15,1,4,1,4,40,1,22,121.5549419,25.03461
114,05,21,11,50,03中山區,中山區市民大道2段與八德路2段口,0,0,1,1,B03,7,7,5,40,4,1,1,5,4,5,13,1,1,5,4,5,2,17,1,44,3,10,3,4,7,6,1,8,1,2,9,1,21,121.5349153,25.0450475
114,05,21,12,01,05中正區,中正區新生高架道下八德匝道,0,0,3,1,B03,7,5,5,40,14,16,1,5,4,5,13,4,4,10,4,5,2,17,1,73,3,10,7,1,7,9,1,8,2,1,16,1,21,121.5300537,25.0440948
114,05,21,12,16,05中正區,中正區汀州路2段178巷與金門街24巷口,0,0,1,1,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,2,34,2,9,5,1,7,9,1,10,2,12,75,1,22,121.521468,25.0228907
114,05,21,12,42,10文山區,文山區秀明路2段與秀明路2段24巷口口,0,0,1,1,C03,8,6,5,50,3,1,1,5,4,5,13,4,4,5,5,5,2,12,1,31,3,10,5,1,7,9,1,10,1,12,44,1,21,121.5744425,24.9917405
114,05,21,13,39,03中山區,中山區民族東路與松江路口,0,0,1,1,B03,7,5,5,50,5,1,1,5,4,5,13,1,1,1,4,4,2,16,1,26,3,10,3,4,7,11,1,8,2,2,92,1,21,121.5328946,25.0683119
114,05,21,15,45,01大同區,大同區延平北路4段與迪化街2段268巷口,0,0,1,1,B03,8,6,5,50,3,2,1,5,4,5,13,4,4,5,2,5,2,17,1,23,3,10,7,1,7,11,1,8,1,7,10,1,21,121.5108865,25.0706308
114,05,21,15,54,05中正區,中正區中華路1段與漢口街1段口,0,0,1,1,C03,8,6,5,50,4,2,1,5,4,5,13,1,1,1,4,1,1,13,1,21,2,8,6,1,7,9,1,10,1,11,44,1,22,121.5092492,25.0448961
114,05,21,15,57,08士林區,士林區忠誠路2段21巷與忠誠路2段21巷45弄口,0,0,1,1,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,64,2,9,6,1,7,9,6,10,1,11,75,1,21,121.5330277,25.1099598
114,05,21,16,03,08士林區,士林區中正路與文林路口,0,0,1,1,,7,5,8,0,22,22,1,5,4,5,13,2,1,1,5,5,1,9,4,0,,,,,,,,,11,,119,2,,121.5315846,25.10526716
114,05,21,16,11,10文山區,文山區和平東路4段與萬寧街口,0,0,1,1,B03,7,6,5,50,4,1,1,5,4,5,13,1,1,5,5,5,2,16,1,75,3,10,7,1,7,6,1,8,1,5,9,1,21,121.5676275,25.0051665
114,05,21,16,13,12內湖區,內湖區康寧路3段與康寧路3段70巷口,0,0,1,1,B01,7,7,6,50,4,1,1,5,4,5,13,1,1,1,5,5,2,17,1,53,3,10,7,1,7,5,1,8,1,2,74,1,21,121.6112198,25.0704199
114,05,21,16,25,02萬華區,萬華區莒光路209號,0,0,1,1,B13,8,6,5,50,14,9,1,5,4,5,13,4,4,10,5,5,2,14,1,39,3,10,7,1,7,2,1,4,1,3,12,1,21,121.501735,25.0311249
114,05,21,16,29,05中正區,中正區中華路2段327號,0,0,1,1,C03,8,7,5,40,14,8,1,5,4,5,13,4,4,9,4,4,2,12,2,38,2,7,5,1,7,10,6,10,1,11,100,1,21,121.5063844,25.0275745
114,05,21,16,44,03中山區,中山區民權東路2段50號,0,0,1,1,C03,8,5,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,13,1,23,2,9,6,1,7,9,1,10,1,11,16,1,22,121.5307094,25.0624984
114,05,21,17,04,08士林區,士林區福林路與自祥街口,0,0,1,1,C03,8,5,5,50,3,2,1,5,4,5,13,2,1,5,4,5,2,16,1,21,3,10,5,1,7,8,1,10,1,12,100,1,21,121.5328672,25.09688948
114,05,21,17,09,12內湖區,內湖區行愛路與行忠路口側附近口,0,0,3,1,B03,7,7,5,50,4,1,1,5,4,5,13,2,1,4,3,5,2,16,2,27,2,3,7,1,7,5,1,8,2,1,98,1,21,121.5787975,25.0659502
114,05,21,17,30,03中山區,中山區市民大道2段與林森北路口,0,0,2,1,C04,7,6,5,50,4,1,1,5,4,5,13,2,1,9,4,1,2,16,1,36,2,9,6,4,7,6,1,11,1,11,9,1,22,121.5243084,25.04822813
114,05,21,17,30,06松山區,松山區民生東路4段與敦化北路199巷口,0,0,1,1,F01,7,6,5,50,3,1,1,5,4,5,13,1,1,1,3,5,2,17,2,39,2,9,4,1,7,5,8,20,1,12,118,1,21,121.5505031,25.0577379
114,05,21,17,39,08士林區,士林區雨農路30-1號,0,0,1,1,B03,8,6,5,50,14,9,1,5,4,5,13,4,4,9,5,5,1,17,2,67,3,10,7,1,7,1,1,8,2,8,19,1,21,121.5325208,25.0988794
114,05,21,17,50,03中山區,中山區民權東路3段與建國北路2段口,0,0,1,1,C03,7,5,5,50,4,2,1,5,4,5,13,2,1,5,5,5,2,13,1,36,2,9,6,1,7,9,1,10,2,11,16,1,22,121.5370575,25.0622881
114,05,21,19,11,04大安區,大安區文昌街250巷與通化街19巷口,0,0,2,1,C03,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,2,25,2,9,3,4,7,9,1,10,1,12,72,1,21,121.5557167,25.0316541
114,05,21,19,16,11南港區,南港區忠孝東路7段西往東,0,0,2,1,C03,7,5,5,50,14,7,1,5,4,5,13,4,4,1,4,4,2,13,1,29,2,8,6,1,7,9,1,10,1,11,16,1,21,121.6023427,25.0515309
114,05,21,19,18,12內湖區,內湖區成功路2段南向北（成功橋下）,0,0,2,1,B03,7,5,5,50,14,9,1,5,4,5,13,4,4,1,3,5,1,13,1,50,3,10,7,1,7,9,1,8,8,1,21,1,21,121.5911992,25.0612752
114,05,21,22,20,06松山區,松山區民權東路3段160巷與敦化北路244巷口口,0,0,1,1,B01,7,5,5,30,5,1,1,5,4,5,13,4,4,10,5,5,2,3,1,61,3,10,7,1,7,5,1,4,1,1,70,1,21,121.5480168,25.0609204
114,05,21,22,29,12內湖區,內湖區內湖路1段737巷50弄7號,0,0,2,1,H01,8,5,5,0,14,9,1,5,4,5,13,4,4,5,4,5,2,6,2,14,2,9,4,5,8,18,8,20,10,16,123,1,21,121.5787171,25.0805453
114,05,21,23,17,05中正區,中正區忠孝東路2段121巷與忠孝東路2段口,0,0,2,1,B01,7,5,5,50,3,2,1,5,4,5,13,4,4,1,4,5,2,13,1,41,3,10,7,1,7,9,1,1,2,8,76,1,21,121.5319504,25.0426306
114,05,21,23,20,08士林區,士林區百齡左岸河濱公園堤外停車場出入口前,0,0,1,1,B03,8,5,5,30,14,9,1,5,4,5,13,4,4,10,5,5,2,16,2,21,3,10,7,1,7,1,3,18,1,4,19,1,21,121.5113874,25.09085
114,05,22,00,19,09北投區,北投區中央北路3段與中央北路3段220巷口口,0,0,1,1,B03,7,5,5,50,3,1,1,5,4,5,13,1,1,10,5,5,2,12,1,38,3,10,7,1,7,11,1,8,2,17,103,1,21,121.4806588,25.1362863
114,05,22,00,30,06松山區,松山區民權東路4段與光復北路口,0,0,1,1,C03,8,5,5,40,4,2,1,5,4,5,13,1,1,1,4,4,2,18,1,35,2,9,5,1,7,6,1,10,1,14,42,1,26,121.5545767,25.0616617
114,05,22,05,45,07信義區,信義區福德街221巷248號,0,0,2,1,C03,8,7,6,30,12,9,1,5,4,5,13,4,4,10,5,5,2,18,1,75,2,9,5,1,7,6,1,10,9,12,42,1,21,121.586425,25.03118
114,05,22,06,01,10文山區,文山區和平東路4段與木柵路4段口,0,0,1,1,B12,8,5,5,50,3,1,1,5,4,5,13,2,1,5,4,5,2,17,1,63,3,10,3,4,7,1,1,8,1,5,19,1,22,121.5744194,24.9984681
114,05,22,06,14,01大同區,大同區大稻埕堤外便道三號水門外,0,0,1,1,H01,8,7,5,40,11,9,1,5,4,5,13,4,4,9,4,5,1,9,2,48,3,10,4,5,8,16,8,20,10,16,53,1,21,121.5064069,25.0518029
114,05,22,07,06,09北投區,北投區大度路3段與中央北路4段口,0,0,2,1,C02,8,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,13,1,34,2,9,5,1,7,9,1,9,1,11,16,1,21,121.4640679,25.1238821
114,05,22,07,36,12內湖區,內湖區內湖路2段376巷與內湖路2段口口,0,0,1,1,B03,8,7,5,30,3,1,1,5,4,5,13,4,4,5,5,5,2,17,1,44,3,10,7,1,7,1,1,8,2,8,72,1,21,121.591115,25.0826343
114,05,22,07,50,04大安區,大安區和平東路1段74巷口側附近,0,0,2,1,C03,8,5,5,40,14,9,1,5,4,5,13,4,4,1,4,4,2,17,1,69,2,7,3,4,7,7,1,10,1,11,108,1,21,121.5236185,25.0269283
114,05,22,08,01,10文山區,文山區木柵路1段381號,0,0,1,1,B03,8,5,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,16,1,46,3,10,7,1,7,11,1,8,2,8,10,1,21,121.5580954,24.9887555
114,05,22,08,10,12內湖區,內湖區瑞光路478巷18弄與瑞光路548巷口,0,0,2,1,C03,7,7,5,50,4,1,1,5,4,5,13,4,4,4,5,5,2,13,1,18,2,9,6,1,7,9,1,10,1,11,81,1,21,121.5672477,25.0790419
114,05,22,08,14,05中正區,中正區新生南路1段與信義路2段口,0,0,1,1,B03,8,7,5,50,4,1,1,5,4,5,13,1,1,1,3,1,2,13,1,24,3,10,7,1,7,9,1,8,1,1,16,1,21,121.5324229,25.0336937
114,05,22,08,16,03中山區,中山區長安東路1段30巷8弄與長安東路1段30巷口,0,0,1,1,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,9,5,5,2,15,2,51,2,9,5,1,7,9,1,10,1,14,72,1,21,121.5261104,25.0478734
114,05,22,08,16,07信義區,信義區福德街與中坡南路口側附近口,0,0,1,1,C03,8,7,5,30,3,1,1,5,4,5,13,2,1,5,5,5,2,13,1,78,2,9,5,4,7,5,1,10,1,11,108,1,21,121.5840959,25.0383552
114,05,22,08,24,02萬華區,萬華區萬大路534巷與武成街28巷口,0,0,1,1,C03,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,74,2,1,5,4,7,9,1,10,2,11,75,1,21,121.4957391,25.019151
114,05,22,08,39,08士林區,士林區仰德大道2段與仰德大道2段134巷口,0,0,1,1,C03,8,6,5,30,3,2,1,5,4,5,13,1,1,5,5,5,1,13,1,23,2,9,5,1,7,9,1,10,2,11,108,1,21,121.5474497,25.109689
114,05,22,08,43,06松山區,松山區南京東路5段300號,0,0,2,1,C03,7,6,5,50,14,9,1,5,4,5,13,4,4,1,3,5,2,17,1,40,2,9,6,1,7,9,1,10,1,11,16,1,22,121.5674077,25.0511956
114,05,22,08,45,12內湖區,內湖區民權東路6段與民權東路6段191巷口,0,0,1,1,C03,7,5,5,50,4,2,1,5,4,5,13,1,1,1,5,5,2,17,1,52,3,10,5,1,7,15,1,10,1,12,17,1,21,121.5976299,25.0676131
114,05,22,08,49,04大安區,大安區基隆路2段291巷與樂業街72巷口,0,0,3,1,C03,8,5,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,1,26,2,9,5,1,7,9,1,10,1,12,72,1,21,121.5497019,25.0210898
114,05,22,08,56,07信義區,信義區和平東路3段燈桿0508329,0,0,1,1,C03,7,7,5,40,11,9,1,5,4,5,13,4,4,9,5,5,2,18,1,48,2,9,5,1,7,9,1,10,1,12,42,1,21,121.5650937,25.0101382
114,05,22,09,00,03中山區,中山區新生北路2段與民權東路1段口,0,0,1,1,G06,7,7,5,50,4,1,1,5,4,5,13,2,1,1,4,5,1,15,1,23,2,9,4,1,7,9,8,20,1,16,81,1,21,121.5275867,25.06248109
114,05,22,09,11,12內湖區,內湖區民權東路6段123巷28號,0,0,1,1,B03,8,6,5,30,14,9,1,5,4,5,13,4,4,9,5,5,2,17,1,25,3,10,7,1,7,9,1,8,2,5,107,1,21,121.5928905,25.0700773
114,05,22,09,20,01大同區,大同區延平北路3段11號,0,0,1,1,C03,8,7,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,16,2,18,3,10,5,1,7,6,1,10,1,13,9,1,21,121.5112227,25.0637734
